date,order,Capsule,Family,ID,eggmass,original,region
10/17/2017,110,0.122,W143,W143A320C32ppt,2,20C32ppt,N
10/17/2017,111,0.113,W143,W143A320C32ppt,2,20C32ppt,N
10/17/2017,112,0.112,W143,W143A320C32ppt,3,20C32ppt,N
10/17/2017,113,0.129,W143,W143A320C32ppt,3,20C32ppt,N
10/17/2017,114,0.105,W143,W143B420C32ppt,1,20C32ppt,N
10/17/2017,115,0.102,W143,W143B420C32ppt,1,20C32ppt,N
10/17/2017,116,0.115,W143,W143C120C32ppt,1,20C32ppt,N
10/17/2017,117,0.113,W143,W143C120C32ppt,1,20C32ppt,N
10/17/2017,118,0.121,W143,W143C120C32ppt,2,20C32ppt,N
10/17/2017,119,0.115,W143,W143C120C32ppt,2,20C32ppt,N
10/17/2017,120,0.131,W143,W143C320C32ppt,1,20C32ppt,N
10/17/2017,121,0.119,W143,W143C320C32ppt,1,20C32ppt,N
10/18/2017,145,0.11,W143,W143A320C32ppt,1,20C32ppt,N
10/18/2017,146,0.109,W143,W143A320C32ppt,1,20C32ppt,N
10/18/2017,147,0.108,W143,W143A320C32ppt,2,20C32ppt,N
10/18/2017,148,0.13,W143,W143A320C32ppt,2,20C32ppt,N
10/18/2017,149,0.117,W143,W143A320C32ppt,3,20C32ppt,N
10/18/2017,150,0.122,W143,W143A320C32ppt,3,20C32ppt,N
10/18/2017,151,0.101,W143,W143B220C32ppt,1,20C32ppt,N
10/18/2017,152,0.098,W143,W143B220C32ppt,1,20C32ppt,N
10/18/2017,153,0.129,W143,W143B220C32ppt,2,20C32ppt,N
10/18/2017,154,0.109,W143,W143B220C32ppt,2,20C32ppt,N
10/18/2017,155,0.113,W143,W143B220C32ppt,3,20C32ppt,N
10/18/2017,156,0.112,W143,W143B220C32ppt,3,20C32ppt,N
10/18/2017,157,0.13,W143,W143B220C32ppt,4,20C32ppt,N
10/18/2017,158,0.12,W143,W143B220C32ppt,4,20C32ppt,N
10/18/2017,159,0.12,W143,W143B420C32ppt,1,20C32ppt,N
10/18/2017,160,0.116,W143,W143B420C32ppt,1,20C32ppt,N
10/18/2017,161,0.13,W143,W143B420C32ppt,2,20C32ppt,N
10/18/2017,162,0.117,W143,W143B420C32ppt,2,20C32ppt,N
10/18/2017,163,0.164,W143,W143B420C32ppt,3,20C32ppt,N
10/18/2017,164,0.168,W143,W143B420C32ppt,3,20C32ppt,N
10/18/2017,165,0.112,W143,W143C320C32ppt,1,20C32ppt,N
10/18/2017,166,0.118,W143,W143C320C32ppt,1,20C32ppt,N
10/23/2017,125,0.102,W143,W143A320C32ppt,1,20C32ppt,N
10/23/2017,126,0.109,W143,W143A320C32ppt,1,20C32ppt,N
10/23/2017,127,0.125,W143,W143A320C32ppt,2,20C32ppt,N
10/23/2017,128,0.106,W143,W143A320C32ppt,2,20C32ppt,N
10/23/2017,129,0.204,W143,W143B120C32ppt,1,20C32ppt,N
10/23/2017,130,0.193,W143,W143B120C32ppt,1,20C32ppt,N
10/23/2017,131,0.096,W143,W143C120C32ppt,1,20C32ppt,N
10/23/2017,132,0.109,W143,W143C120C32ppt,1,20C32ppt,N
10/23/2017,133,0.107,W143,W143C120C32ppt,2,20C32ppt,N
10/23/2017,134,0.104,W143,W143C120C32ppt,2,20C32ppt,N
10/23/2017,135,0.107,W143,W143C220C32ppt,1,20C32ppt,N
10/23/2017,136,0.096,W143,W143C220C32ppt,1,20C32ppt,N
10/23/2017,137,0.119,W143,W143C220C32ppt,2,20C32ppt,N
10/23/2017,138,0.131,W143,W143C220C32ppt,2,20C32ppt,N
10/23/2017,139,0.11,W143,W143C220C32ppt,3,20C32ppt,N
10/23/2017,140,0.12,W143,W143C220C32ppt,3,20C32ppt,N
10/23/2017,141,0.109,W143,W143C320C32ppt,1,20C32ppt,N
10/23/2017,142,0.105,W143,W143C320C32ppt,1,20C32ppt,N
10/23/2017,143,0.112,W143,W143C320C32ppt,2,20C32ppt,N
10/23/2017,144,0.101,W143,W143C320C32ppt,2,20C32ppt,N
10/23/2017,145,0.113,W143,W143C320C32ppt,3,20C32ppt,N
10/23/2017,146,0.108,W143,W143C320C32ppt,3,20C32ppt,N
10/24/2017,178,0.106,W143,W143A320C16ppt,1,20C16ppt,N
10/24/2017,179,0.109,W143,W143A320C16ppt,1,20C16ppt,N
10/24/2017,180,0.142,W143,W143B220C16ppt,1,20C16ppt,N
10/24/2017,181,0.145,W143,W143B220C16ppt,1,20C16ppt,N
10/24/2017,182,0.104,W143,W143B220C16ppt,2,20C16ppt,N
10/24/2017,183,0.116,W143,W143B220C16ppt,2,20C16ppt,N
10/24/2017,184,0.127,W143,W143B220C16ppt,3,20C16ppt,N
10/24/2017,185,0.127,W143,W143B220C16ppt,3,20C16ppt,N
10/24/2017,186,0.119,W143,W143B420C16ppt,1,20C16ppt,N
10/24/2017,187,0.104,W143,W143B420C16ppt,1,20C16ppt,N
10/24/2017,188,0.122,W143,W143B420C16ppt,2,20C16ppt,N
10/24/2017,189,0.12,W143,W143B420C16ppt,2,20C16ppt,N
10/24/2017,190,0.12,W143,W143C120C16ppt,1,20C16ppt,N
10/24/2017,191,0.11,W143,W143C120C16ppt,1,20C16ppt,N
10/24/2017,192,0.116,W143,W143C120C16ppt,2,20C16ppt,N
10/24/2017,193,0.129,W143,W143C120C16ppt,2,20C16ppt,N
10/24/2017,194,0.106,W143,W143C120C16ppt,3,20C16ppt,N
10/24/2017,195,0.111,W143,W143C120C16ppt,3,20C16ppt,N
10/27/2017,109,0.102,W143,W143A420C16ppt,1,20C16ppt,N
10/27/2017,110,0.104,W143,W143A420C16ppt,1,20C16ppt,N
10/27/2017,111,0.118,W143,W143A420C16ppt,2,20C16ppt,N
10/27/2017,112,0.112,W143,W143A420C16ppt,2,20C16ppt,N
10/27/2017,113,0.131,W143,W143B220C16ppt,1,20C16ppt,N
10/27/2017,114,0.115,W143,W143B220C16ppt,1,20C16ppt,N
10/27/2017,115,0.125,W143,W143C120C16ppt,1,20C16ppt,N
10/27/2017,116,0.113,W143,W143C120C16ppt,1,20C16ppt,N
10/27/2017,117,0.118,W143,W143C220C16ppt,1,20C16ppt,N
10/27/2017,118,0.119,W143,W143C220C16ppt,1,20C16ppt,N
10/28/2017,65,0.117,W143,W143A120C32ppt,1,20C32ppt,N
10/28/2017,66,0.124,W143,W143A120C32ppt,1,20C32ppt,N
10/28/2017,67,0.104,W143,W143A120C32ppt,2,20C32ppt,N
10/28/2017,68,0.108,W143,W143A120C32ppt,2,20C32ppt,N
10/28/2017,69,0.104,W143,W143A320C32ppt,1,20C32ppt,N
10/28/2017,70,0.104,W143,W143A320C32ppt,1,20C32ppt,N
10/28/2017,71,0.098,W143,W143A320C32ppt,2,20C32ppt,N
10/28/2017,72,0.115,W143,W143A320C32ppt,2,20C32ppt,N
10/28/2017,73,0.233,W143,W143B120C32ppt,1,20C32ppt,N
10/28/2017,74,0.185,W143,W143B120C32ppt,1,20C32ppt,N
10/28/2017,75,0.193,W143,W143B120C32ppt,2,20C32ppt,N
10/28/2017,76,0.208,W143,W143B120C32ppt,2,20C32ppt,N
10/28/2017,77,0.09,W143,W143B220C32ppt,1,20C32ppt,N
10/28/2017,78,0.113,W143,W143B220C32ppt,1,20C32ppt,N
10/28/2017,79,0.095,W143,W143B220C32ppt,2,20C32ppt,N
10/28/2017,80,0.098,W143,W143B220C32ppt,2,20C32ppt,N
10/28/2017,81,0.104,W143,W143C120C32ppt,1,20C32ppt,N
10/28/2017,82,0.107,W143,W143C120C32ppt,1,20C32ppt,N
10/28/2017,83,0.113,W143,W143C120C32ppt,2,20C32ppt,N
10/28/2017,84,0.112,W143,W143C120C32ppt,2,20C32ppt,N
10/28/2017,85,0.107,W143,W143C220C32ppt,1,20C32ppt,N
10/28/2017,86,0.104,W143,W143C220C32ppt,1,20C32ppt,N
10/28/2017,87,0.105,W143,W143C220C32ppt,2,20C32ppt,N
10/28/2017,88,0.1,W143,W143C220C32ppt,2,20C32ppt,N
10/28/2017,89,0.098,W143,W143C220C32ppt,3,20C32ppt,N
10/28/2017,90,0.103,W143,W143C220C32ppt,3,20C32ppt,N
10/28/2017,91,0.126,W143,W143C320C32ppt,1,20C32ppt,N
10/28/2017,92,0.134,W143,W143C320C32ppt,1,20C32ppt,N
10/28/2017,93,0.107,W143,W143C320C32ppt,2,20C32ppt,N
10/28/2017,94,0.1,W143,W143C320C32ppt,2,20C32ppt,N
10/1/2017,105,0.123,W144,W144B320C16ppt,1,20C16ppt,N
10/1/2017,106,0.127,W144,W144B320C16ppt,1,20C16ppt,N
10/1/2017,107,0.09,W144,W144C320C32ppt,1,20C32ppt,N
10/1/2017,108,0.104,W144,W144C320C32ppt,1,20C32ppt,N
10/7/2017,95,0.107,W144,W144B120C16ppt,1,20C16ppt,N
10/7/2017,96,0.118,W144,W144B120C16ppt,1,20C16ppt,N
10/7/2017,97,0.132,W144,W144B320C32ppt,1,20C32ppt,N
10/7/2017,98,0.124,W144,W144B320C32ppt,1,20C32ppt,N
10/7/2017,99,0.095,W144,W144B420C32ppt,1,20C32ppt,N
10/7/2017,100,0.091,W144,W144B420C32ppt,1,20C32ppt,N
10/7/2017,101,0.129,W144,W144C120C16ppt,1,20C16ppt,N
10/7/2017,102,0.125,W144,W144C120C16ppt,1,20C16ppt,N
10/7/2017,103,0.116,W144,W144C120C16ppt,2,20C16ppt,N
10/7/2017,104,0.139,W144,W144C120C16ppt,2,20C16ppt,N
10/7/2017,105,0.144,W144,W144C120C16ppt,3,20C16ppt,N
10/7/2017,106,0.134,W144,W144C120C16ppt,3,20C16ppt,N
10/7/2017,107,0.266,W144,W144C120C16ppt,4,20C16ppt,N
10/7/2017,108,0.232,W144,W144C120C16ppt,4,20C16ppt,N
10/7/2017,109,0.172,W144,W144C320C16ppt,1,20C16ppt,N
10/7/2017,110,0.236,W144,W144C320C16ppt,1,20C16ppt,N
10/7/2017,111,0.155,W144,W144C320C32ppt,1,20C32ppt,N
10/7/2017,112,0.134,W144,W144C320C32ppt,1,20C32ppt,N
10/7/2017,113,0.169,W144,W144C320C16ppt,2,20C16ppt,N
10/7/2017,114,0.171,W144,W144C320C16ppt,2,20C16ppt,N
10/7/2017,115,0.128,W144,W144C320C16ppt,2,20C16ppt,N
10/7/2017,116,0.111,W144,W144C420C16ppt,1,20C16ppt,N
10/7/2017,117,0.109,W144,W144C420C16ppt,1,20C16ppt,N
10/10/2017,91,0.085,W144,W144A120C32ppt,1,20C32ppt,N
10/10/2017,92,0.089,W144,W144A120C32ppt,1,20C32ppt,N
10/10/2017,93,0.146,W144,W144A220C32ppt,1,20C32ppt,N
10/10/2017,94,0.148,W144,W144A220C32ppt,1,20C32ppt,N
10/10/2017,95,0.115,W144,W144A220C32ppt,1,20C32ppt,N
10/10/2017,96,0.175,W144,W144A220C32ppt,2,20C32ppt,N
10/10/2017,97,0.195,W144,W144A220C32ppt,2,20C32ppt,N
10/10/2017,98,0.097,W144,W144A420C16ppt,1,20C16ppt,N
10/10/2017,99,0.093,W144,W144A420C16ppt,1,20C16ppt,N
10/10/2017,100,0.123,W144,W144A420C16ppt,2,20C16ppt,N
10/10/2017,101,0.113,W144,W144A420C16ppt,2,20C16ppt,N
10/10/2017,102,0.125,W144,W144B120C16ppt,1,20C16ppt,N
10/10/2017,103,0.109,W144,W144B120C16ppt,1,20C16ppt,N
10/10/2017,104,0.096,W144,W144B120C16ppt,2,20C16ppt,N
10/10/2017,105,0.128,W144,W144B120C16ppt,2,20C16ppt,N
10/10/2017,106,0.107,W144,W144B220C16ppt,1,20C16ppt,N
10/10/2017,107,0.097,W144,W144B220C16ppt,1,20C16ppt,N
10/10/2017,108,0.11,W144,W144B220C16ppt,2,20C16ppt,N
10/10/2017,109,0.103,W144,W144B220C16ppt,2,20C16ppt,N
10/10/2017,110,0.125,W144,W144B320C16ppt,1,20C16ppt,N
10/10/2017,111,0.119,W144,W144B320C16ppt,1,20C16ppt,N
10/10/2017,112,0.104,W144,W144B420C16ppt,1,20C16ppt,N
10/10/2017,113,0.113,W144,W144B420C16ppt,1,20C16ppt,N
10/10/2017,114,0.108,W144,W144B420C32ppt,1,20C32ppt,N
10/10/2017,115,0.115,W144,W144B420C32ppt,1,20C32ppt,N
10/10/2017,116,0.122,W144,W144C320C16ppt,1,20C16ppt,N
10/10/2017,117,0.12,W144,W144C320C16ppt,1,20C16ppt,N
10/10/2017,118,0.168,W144,W144C320C32ppt,1,20C32ppt,N
10/10/2017,119,0.179,W144,W144C320C32ppt,1,20C32ppt,N
10/10/2017,120,0.198,W144,W144C320C32ppt,2,20C32ppt,N
10/10/2017,121,0.187,W144,W144C320C32ppt,2,20C32ppt,N
10/10/2017,122,0.139,W144,W144C420C16ppt,1,20C16ppt,N
10/10/2017,123,0.141,W144,W144C420C16ppt,1,20C16ppt,N
10/10/2017,124,0.14,W144,W144C420C32ppt,1,20C32ppt,N
10/10/2017,125,0.182,W144,W144C420C32ppt,1,20C32ppt,N
10/10/2017,126,0.156,W144,W144C420C16ppt,2,20C16ppt,N
10/10/2017,127,0.158,W144,W144C420C16ppt,2,20C16ppt,N
10/10/2017,128,0.14,W144,W144C420C16ppt,2,20C16ppt,N
10/13/2017,157,0.205,W144,W144A220C16ppt,1,20C16ppt,N
10/13/2017,158,0.196,W144,W144A220C16ppt,1,20C16ppt,N
10/13/2017,159,0.117,W144,W144A420C16ppt,1,20C16ppt,N
10/13/2017,160,0.113,W144,W144A420C16ppt,1,20C16ppt,N
10/13/2017,161,0.177,W144,W144B3C420C16ppt,1,20C16ppt,N
10/13/2017,162,0.178,W144,W144B3C420C16ppt,1,20C16ppt,N
10/13/2017,163,0.117,W144,W144B3C420C16ppt,2,20C16ppt,N
10/13/2017,164,0.121,W144,W144B3C420C16ppt,2,20C16ppt,N
10/13/2017,165,0.21,W144,W144C120C16ppt,1,20C16ppt,N
10/13/2017,166,0.19,W144,W144C120C16ppt,1,20C16ppt,N
10/13/2017,167,0.173,W144,W144C120C16ppt,2,20C16ppt,N
10/13/2017,168,0.206,W144,W144C120C16ppt,2,20C16ppt,N
10/13/2017,169,0.191,W144,W144C320C32ppt,1,20C32ppt,N
10/13/2017,170,0.187,W144,W144C320C32ppt,1,20C32ppt,N
10/13/2017,171,0.165,W144,W144C320C32ppt,2,20C32ppt,N
10/13/2017,172,0.167,W144,W144C320C32ppt,2,20C32ppt,N
10/17/2017,122,0.108,W144,W144A120C32ppt,1,20C32ppt,N
10/17/2017,123,0.103,W144,W144A120C32ppt,1,20C32ppt,N
10/17/2017,124,0.106,W144,W144A120C32ppt,2,20C32ppt,N
10/17/2017,125,0.106,W144,W144A120C32ppt,2,20C32ppt,N
10/17/2017,126,0.218,W144,W144A220C32ppt,1,20C32ppt,N
10/17/2017,127,0.244,W144,W144A220C32ppt,1,20C32ppt,N
10/17/2017,128,0.241,W144,W144A220C32ppt,2,20C32ppt,N
10/17/2017,129,0.196,W144,W144A220C32ppt,2,20C32ppt,N
10/17/2017,130,0.114,W144,W144A320C32ppt,1,20C32ppt,N
10/17/2017,131,0.133,W144,W144A320C32ppt,1,20C32ppt,N
10/17/2017,132,0.114,W144,W144A420C32ppt,1,20C32ppt,N
10/17/2017,133,0.112,W144,W144A420C32ppt,1,20C32ppt,N
10/17/2017,134,0.124,W144,W144B220C32ppt,1,20C32ppt,N
10/17/2017,135,0.107,W144,W144B220C32ppt,1,20C32ppt,N
10/17/2017,136,0.102,W144,W144B220C32ppt,2,20C32ppt,N
10/17/2017,137,0.11,W144,W144B220C32ppt,2,20C32ppt,N
10/17/2017,138,0.097,W144,W144B220C32ppt,3,20C32ppt,N
10/17/2017,139,0.106,W144,W144B220C32ppt,3,20C32ppt,N
10/17/2017,140,0.099,W144,W144B320C32ppt,1,20C32ppt,N
10/17/2017,141,0.097,W144,W144B320C32ppt,1,20C32ppt,N
10/17/2017,142,0.107,W144,W144B420C32ppt,1,20C32ppt,N
10/17/2017,143,0.118,W144,W144B420C32ppt,1,20C32ppt,N
10/17/2017,144,0.131,W144,W144B420C32ppt,2,20C32ppt,N
10/17/2017,145,0.121,W144,W144B420C32ppt,2,20C32ppt,N
10/17/2017,146,0.1,W144,W144C120C32ppt,1,20C32ppt,N
10/17/2017,147,0.091,W144,W144C120C32ppt,1,20C32ppt,N
10/17/2017,148,0.098,W144,W144C120C32ppt,2,20C32ppt,N
10/17/2017,149,0.086,W144,W144C120C32ppt,2,20C32ppt,N
10/17/2017,150,0.173,W144,W144C320C32ppt,1,20C32ppt,N
10/17/2017,151,0.162,W144,W144C320C32ppt,1,20C32ppt,N
10/17/2017,152,0.194,W144,W144C320C32ppt,2,20C32ppt,N
10/17/2017,153,0.186,W144,W144C320C32ppt,2,20C32ppt,N
10/18/2017,167,0.132,W144,W144A220C32ppt,1,20C32ppt,N
10/18/2017,168,0.119,W144,W144A220C32ppt,1,20C32ppt,N
10/18/2017,169,0.147,W144,W144A220C32ppt,1,20C32ppt,N
10/18/2017,170,0.263,W144,W144A320C32ppt,1,20C32ppt,N
10/18/2017,171,0.191,W144,W144A320C32ppt,1,20C32ppt,N
10/18/2017,172,0.165,W144,W144A320C32ppt,2,20C32ppt,N
10/18/2017,173,0.157,W144,W144A320C32ppt,2,20C32ppt,N
10/18/2017,174,0.113,W144,W144A320C32ppt,2,20C32ppt,N
10/18/2017,175,0.118,W144,W144B120C32ppt,1,20C32ppt,N
10/18/2017,176,0.117,W144,W144B120C32ppt,1,20C32ppt,N
10/18/2017,177,0.202,W144,W144C120C32ppt,1,20C32ppt,N
10/18/2017,178,0.134,W144,W144C120C32ppt,1,20C32ppt,N
10/18/2017,179,0.158,W144,W144C120C32ppt,1,20C32ppt,N
10/18/2017,180,0.185,W144,W144C120C32ppt,2,20C32ppt,N
10/18/2017,181,0.199,W144,W144C120C32ppt,2,20C32ppt,N
10/18/2017,182,0.2,W144,W144C120C32ppt,3,20C32ppt,N
10/18/2017,183,0.221,W144,W144C120C32ppt,3,20C32ppt,N
10/18/2017,184,0.172,W144,W144C3C420C32ppt,1,20C32ppt,N
10/18/2017,185,0.186,W144,W144C3C420C32ppt,1,20C32ppt,N
10/18/2017,186,0.21,W144,W144C3C420C32ppt,2,20C32ppt,N
10/18/2017,187,0.143,W144,W144C3C420C32ppt,2,20C32ppt,N
10/18/2017,188,0.193,W144,W144C3C420C32ppt,3,20C32ppt,N
10/18/2017,189,0.238,W144,W144C3C420C32ppt,3,20C32ppt,N
10/18/2017,190,0.197,W144,W144C3C420C32ppt,4,20C32ppt,N
10/18/2017,191,0.178,W144,W144C3C420C32ppt,4,20C32ppt,N
10/23/2017,147,0.102,W144,W144A120C32ppt,1,20C32ppt,N
10/23/2017,148,0.11,W144,W144A120C32ppt,1,20C32ppt,N
10/23/2017,149,0.115,W144,W144A120C32ppt,2,20C32ppt,N
10/23/2017,150,0.134,W144,W144A120C32ppt,2,20C32ppt,N
10/23/2017,151,0.115,W144,W144A220C32ppt,1,20C32ppt,N
10/23/2017,152,0.109,W144,W144A220C32ppt,1,20C32ppt,N
10/23/2017,153,0.122,W144,W144A220C32ppt,2,20C32ppt,N
10/23/2017,154,0.119,W144,W144A220C32ppt,2,20C32ppt,N
10/23/2017,155,0.121,W144,W144A320C32ppt,1,20C32ppt,N
10/23/2017,156,0.12,W144,W144A320C32ppt,1,20C32ppt,N
10/23/2017,157,0.106,W144,W144A320C32ppt,2,20C32ppt,N
10/23/2017,158,0.101,W144,W144A320C32ppt,2,20C32ppt,N
10/23/2017,159,0.102,W144,W144A420C32ppt,1,20C32ppt,N
10/23/2017,160,0.093,W144,W144A420C32ppt,1,20C32ppt,N
10/23/2017,161,0.099,W144,W144B220C32ppt,1,20C32ppt,N
10/23/2017,162,0.097,W144,W144B220C32ppt,1,20C32ppt,N
10/23/2017,163,0.165,W144,W144B220C32ppt,2,20C32ppt,N
10/23/2017,164,0.177,W144,W144B220C32ppt,2,20C32ppt,N
10/23/2017,165,0.098,W144,W144B320C32ppt,1,20C32ppt,N
10/23/2017,166,0.104,W144,W144B320C32ppt,1,20C32ppt,N
10/23/2017,167,0.132,W144,W144B320C32ppt,2,20C32ppt,N
10/23/2017,168,0.131,W144,W144B320C32ppt,2,20C32ppt,N
10/23/2017,169,0.118,W144,W144B420C32ppt,1,20C32ppt,N
10/23/2017,170,0.117,W144,W144B420C32ppt,1,20C32ppt,N
10/23/2017,171,0.119,W144,W144B420C32ppt,2,20C32ppt,N
10/23/2017,172,0.135,W144,W144B420C32ppt,2,20C32ppt,N
10/23/2017,173,0.194,W144,W144C320C32ppt,1,20C32ppt,N
10/23/2017,174,0.179,W144,W144C320C32ppt,1,20C32ppt,N
10/23/2017,175,0.196,W144,W144C320C32ppt,2,20C32ppt,N
10/23/2017,176,0.204,W144,W144C320C32ppt,2,20C32ppt,N
10/23/2017,177,0.182,W144,W144C320C32ppt,3,20C32ppt,N
10/23/2017,178,0.185,W144,W144C320C32ppt,3,20C32ppt,N
10/23/2017,179,0.192,W144,W144C320C32ppt,4,20C32ppt,N
10/23/2017,180,0.183,W144,W144C320C32ppt,4,20C32ppt,N
10/23/2017,181,0.175,W144,W144C320C32ppt,5,20C32ppt,N
10/23/2017,182,0.213,W144,W144C320C32ppt,5,20C32ppt,N
10/23/2017,183,0.178,W144,W144C420C32ppt,1,20C32ppt,N
10/23/2017,184,0.165,W144,W144C420C32ppt,1,20C32ppt,N
10/23/2017,185,0.218,W144,W144C420C32ppt,2,20C32ppt,N
10/23/2017,186,0.195,W144,W144C420C32ppt,2,20C32ppt,N
10/24/2017,196,0.117,W144,W144A120C16ppt,1,20C16ppt,N
10/24/2017,197,0.108,W144,W144A120C16ppt,1,20C16ppt,N
10/24/2017,198,0.135,W144,W144A220C16ppt,1,20C16ppt,N
10/24/2017,199,0.134,W144,W144A220C16ppt,1,20C16ppt,N
10/24/2017,200,0.134,W144,W144A220C16ppt,2,20C16ppt,N
10/24/2017,201,0.162,W144,W144A220C16ppt,2,20C16ppt,N
10/24/2017,202,0.132,W144,W144A220C16ppt,3,20C16ppt,N
10/24/2017,203,0.145,W144,W144A220C16ppt,3,20C16ppt,N
10/24/2017,204,0.114,W144,W144A320C16ppt,1,20C16ppt,N
10/24/2017,205,0.131,W144,W144A320C16ppt,1,20C16ppt,N
10/24/2017,206,0.125,W144,W144B120C16ppt,1,20C16ppt,N
10/24/2017,207,0.123,W144,W144B120C16ppt,1,20C16ppt,N
10/24/2017,208,0.125,W144,W144B120C16ppt,2,20C16ppt,N
10/24/2017,209,0.129,W144,W144B120C16ppt,2,20C16ppt,N
10/24/2017,210,0.129,W144,W144B120C16ppt,3,20C16ppt,N
10/24/2017,211,0.131,W144,W144B120C16ppt,3,20C16ppt,N
10/24/2017,212,0.126,W144,W144B220C16ppt,1,20C16ppt,N
10/24/2017,213,0.124,W144,W144B220C16ppt,1,20C16ppt,N
10/24/2017,214,0.117,W144,W144B420C16ppt,1,20C16ppt,N
10/24/2017,215,0.126,W144,W144B420C16ppt,1,20C16ppt,N
10/24/2017,216,0.132,W144,W144C120C16ppt,1,20C16ppt,N
10/24/2017,217,0.123,W144,W144C120C16ppt,1,20C16ppt,N
10/24/2017,218,0.13,W144,W144C420C16ppt,1,20C16ppt,N
10/24/2017,219,0.15,W144,W144C420C16ppt,1,20C16ppt,N
10/24/2017,220,0.161,W144,W144C420C16ppt,2,20C16ppt,N
10/24/2017,221,0.181,W144,W144C420C16ppt,2,20C16ppt,N
10/24/2017,222,0.116,W144,W144C420C16ppt,3,20C16ppt,N
10/24/2017,223,0.109,W144,W144C420C16ppt,3,20C16ppt,N
10/27/2017,119,0.111,W144,W144A120C16ppt,1,20C16ppt,N
10/27/2017,120,0.107,W144,W144A120C16ppt,1,20C16ppt,N
10/27/2017,121,0.122,W144,W144A120C16ppt,2,20C16ppt,N
10/27/2017,122,0.119,W144,W144A120C16ppt,2,20C16ppt,N
10/27/2017,123,0.108,W144,W144A220C16ppt,1,20C16ppt,N
10/27/2017,124,0.102,W144,W144A220C16ppt,1,20C16ppt,N
10/27/2017,125,0.141,W144,W144A220C16ppt,2,20C16ppt,N
10/27/2017,126,0.123,W144,W144A220C16ppt,2,20C16ppt,N
10/27/2017,127,0.106,W144,W144A420C16ppt,1,20C16ppt,N
10/27/2017,128,0.107,W144,W144A420C16ppt,1,20C16ppt,N
10/27/2017,129,0.115,W144,W144B120C16ppt,1,20C16ppt,N
10/27/2017,130,0.118,W144,W144B120C16ppt,1,20C16ppt,N
10/27/2017,131,0.103,W144,W144B120C16ppt,2,20C16ppt,N
10/27/2017,132,0.086,W144,W144B120C16ppt,2,20C16ppt,N
10/27/2017,133,0.104,W144,W144B220C16ppt,1,20C16ppt,N
10/27/2017,134,0.107,W144,W144B220C16ppt,1,20C16ppt,N
10/27/2017,135,0.115,W144,W144B420C16ppt,1,20C16ppt,N
10/27/2017,136,0.108,W144,W144B420C16ppt,1,20C16ppt,N
10/27/2017,137,0.121,W144,W144B420C16ppt,2,20C16ppt,N
10/27/2017,138,0.113,W144,W144B420C16ppt,2,20C16ppt,N
10/27/2017,139,0.119,W144,W144C120C16ppt,1,20C16ppt,N
10/27/2017,140,0.116,W144,W144C120C16ppt,1,20C16ppt,N
10/27/2017,141,0.104,W144,W144C220C16ppt,1,20C16ppt,N
10/27/2017,142,0.119,W144,W144C220C16ppt,1,20C16ppt,N
10/27/2017,143,0.226,W144,W144C320C16ppt,1,20C16ppt,N
10/27/2017,144,0.251,W144,W144C320C16ppt,1,20C16ppt,N
10/27/2017,145,0.228,W144,W144C320C16ppt,2,20C16ppt,N
10/27/2017,146,0.187,W144,W144C320C16ppt,2,20C16ppt,N
10/27/2017,147,0.117,W144,W144C420C16ppt,1,20C16ppt,N
10/27/2017,148,0.124,W144,W144C420C16ppt,1,20C16ppt,N
10/27/2017,149,0.107,W144,W144C420C16ppt,2,20C16ppt,N
10/27/2017,150,0.122,W144,W144C420C16ppt,2,20C16ppt,N
10/28/2017,95,0.111,W144,W144A320C32ppt,1,20C32ppt,N
10/28/2017,96,0.101,W144,W144A320C32ppt,1,20C32ppt,N
10/28/2017,97,0.091,W144,W144A420C32ppt,1,20C32ppt,N
10/28/2017,98,0.098,W144,W144A420C32ppt,1,20C32ppt,N
10/28/2017,99,0.115,W144,W144B120C32ppt,1,20C32ppt,N
10/28/2017,100,0.1,W144,W144B120C32ppt,1,20C32ppt,N
10/28/2017,101,0.116,W144,W144B120C32ppt,2,20C32ppt,N
10/28/2017,102,0.12,W144,W144B120C32ppt,2,20C32ppt,N
10/28/2017,103,0.114,W144,W144B120C32ppt,3,20C32ppt,N
10/28/2017,104,0.114,W144,W144B120C32ppt,3,20C32ppt,N
10/28/2017,105,0.101,W144,W144B220C32ppt,1,20C32ppt,N
10/28/2017,106,0.104,W144,W144B220C32ppt,1,20C32ppt,N
10/28/2017,107,0.121,W144,W144B320C32ppt,1,20C32ppt,N
10/28/2017,108,0.107,W144,W144B320C32ppt,1,20C32ppt,N
10/28/2017,109,0.112,W144,W144B320C32ppt,2,20C32ppt,N
10/28/2017,110,0.106,W144,W144B320C32ppt,2,20C32ppt,N
10/28/2017,111,0.179,W144,W144C320C32ppt,1,20C32ppt,N
10/28/2017,112,0.196,W144,W144C320C32ppt,1,20C32ppt,N
10/28/2017,113,0.187,W144,W144C320C32ppt,2,20C32ppt,N
10/28/2017,114,0.185,W144,W144C320C32ppt,2,20C32ppt,N
10/28/2017,115,0.195,W144,W144C320C32ppt,3,20C32ppt,N
10/28/2017,116,0.21,W144,W144C320C32ppt,3,20C32ppt,N
10/28/2017,117,0.166,W144,W144C420C32ppt,1,20C32ppt,N
10/28/2017,118,0.196,W144,W144C420C32ppt,1,20C32ppt,N
10/1/2017,109,0.231,W148,W148B420C32ppt,1,20C32ppt,N
