date,order,Capsule,mom_id,mom_env,off_id,eggmass,offspring_env,Family
11/27/2017,56,0.169,W150B3,20C32ppt,W150B3B1,1,20C16ppt,W150
11/27/2017,57,0.131,W150B3,20C32ppt,W150B3B1,2,20C16ppt,W150
11/27/2017,58,0.128,W150B3,20C32ppt,W150B3B1,2,20C16ppt,W150
11/27/2017,59,0.117,W150B3,20C32ppt,W150B3C3,1,20C16ppt,W150
11/27/2017,60,0.112,W150B3,20C32ppt,W150B3C3,1,20C16ppt,W150
11/27/2017,61,0.136,W150B3,20C32ppt,W150B3C3,2,20C16ppt,W150
11/27/2017,62,0.176,W150B3,20C32ppt,W150B3C3,2,20C16ppt,W150
11/29/2017,46,0.211,W150B3,20C32ppt,W150B3A1,1,20C32ppt,W150
11/29/2017,47,0.178,W150B3,20C32ppt,W150B3A1,1,20C32ppt,W150
11/29/2017,48,0.208,W150B3,20C32ppt,W150B3B3,1,20C32ppt,W150
11/29/2017,49,0.223,W150B3,20C32ppt,W150B3B3,1,20C32ppt,W150
